Date,BTC_Close,BTC_Open,BTC_High,BTC_Low,BTC_Volume,ETH_Close,ETH_Open,ETH_High,ETH_Low,ETH_Volume,average,total_Volume,BTC_percentage,ETH_percentage
2021-02-09 00:00:00+00:00,46481.10546875,46184.9921875,48003.72265625,45166.9609375,91809846886,1768.0350341796875,1746.9261474609375,1815.963623046875,1711.62060546875,44180727529,24124.570251464844,135990574415,67.5119193230448,32.4880806769552
2021-02-10 00:00:00+00:00,44918.18359375,46469.76171875,47145.56640625,43881.15234375,87301089896,1744.243408203125,1768.039794921875,1826.69677734375,1686.5423583984375,41916084617,23331.213500976562,129217174513,67.56152208483478,32.438477915165215
2021-02-11 00:00:00+00:00,47909.33203125,44898.7109375,48463.46875,44187.76171875,81388911810,1783.7979736328125,1743.7142333984375,1806.5390625,1708.67919921875,36021495262,24846.565002441406,117410407072,69.32001501373689,30.679984986263108
2021-02-12 00:00:00+00:00,47504.8515625,47877.03515625,48745.734375,46424.9765625,76555041196,1843.5325927734375,1783.4891357421875,1861.35693359375,1744.1689453125,37905036865,24674.19207763672,114460078061,66.88361784551728,33.11638215448273
2021-02-13 00:00:00+00:00,47105.515625,47491.203125,48047.74609375,46392.28125,70250456155,1814.10986328125,1843.98681640625,1871.603515625,1770.612060546875,35359490535,24459.812744140625,105609946690,66.51878763011617,33.481212369883835
2021-02-14 00:00:00+00:00,48717.2890625,47114.5078125,49487.640625,47114.5078125,71248675228,1805.0841064453125,1814.372314453125,1848.154052734375,1789.9141845703125,31439114900,25261.186584472656,102687790128,69.38378471207605,30.616215287923954
2021-02-15 00:00:00+00:00,47945.05859375,48696.53515625,48875.5703125,46347.4765625,77069903166,1779.791015625,1804.6767578125,1833.83056640625,1683.9066162109375,38955610883,24862.4248046875,116025514049,66.42496161098822,33.57503838901177
2021-02-16 00:00:00+00:00,49199.87109375,47944.45703125,50341.1015625,47201.3046875,77049582886,1781.0675048828125,1778.945556640625,1824.5186767578125,1729.6419677734375,34269369268,25490.469299316406,111318952154,69.21515285142881,30.784847148571192
2021-02-17 00:00:00+00:00,52149.0078125,49207.27734375,52533.9140625,49072.37890625,80820545404,1848.458251953125,1781.35009765625,1853.6676025390625,1736.705810546875,35955412703,26998.733032226562,116775958107,69.20991847478176,30.790081525218245
2021-02-18 00:00:00+00:00,51679.796875,52140.97265625,52474.10546875,51015.765625,52054723579,1937.44921875,1848.206298828125,1949.9034423828125,1848.206298828125,28255902969,26808.623046875,80310626548,64.81673200231849,35.18326799768152
2021-02-19 00:00:00+00:00,55888.1328125,51675.98046875,56113.65234375,50937.27734375,63495496918,1960.164794921875,1938.85986328125,1969.5469970703125,1896.6844482421875,26268814253,28924.148803710938,89764311171,70.73579253233704,29.264207467662963
2021-02-20 00:00:00+00:00,56099.51953125,55887.3359375,57505.2265625,54626.55859375,68145460026,1919.5340576171875,1959.9029541015625,2036.2864990234375,1830.531494140625,34696091102,29009.526794433594,102841551128,66.26257507647264,33.73742492352736
2021-02-21 00:00:00+00:00,57539.9453125,56068.56640625,58330.5703125,55672.609375,51897585191,1935.60107421875,1918.673095703125,1974.2596435546875,1890.3681640625,23626547717,29737.773193359375,75524132908,68.7165587908427,31.2834412091573
2021-02-22 00:00:00+00:00,54207.3203125,57532.73828125,57533.390625,48967.56640625,92052420332,1781.992919921875,1935.557861328125,1936.4537353515625,1580.6265869140625,42409646036,27994.656616210938,134462066368,68.45976922596746,31.540230774032548
2021-02-23 00:00:00+00:00,48824.42578125,54204.9296875,54204.9296875,45290.58984375,106102492824,1570.2039794921875,1781.4090576171875,1781.4090576171875,1378.8409423828125,52029864713,25197.314880371094,158132357537,67.09726869099136,32.90273130900865
2021-02-24 00:00:00+00:00,49705.33203125,48835.0859375,51290.13671875,47213.5,63695521388,1626.57568359375,1571.4764404296875,1710.9837646484375,1511.0189208984375,31329000537,25665.953857421875,95024521925,67.03061493776623,32.96938506223376
2021-02-25 00:00:00+00:00,47093.8515625,49709.08203125,51948.96875,47093.8515625,54506565949,1475.7037353515625,1625.3939208984375,1670.22412109375,1465.0589599609375,24481681873,24284.77764892578,78988247822,69.00591854098414,30.99408145901586
2021-02-26 00:00:00+00:00,46339.76171875,47180.46484375,48370.78515625,44454.84375,350967941479,1446.03369140625,1478.6533203125,1559.0289306640625,1407.979248046875,31435997881,23892.897705078125,382403939360,91.77937394326743,8.220626056732575
2021-02-27 00:00:00+00:00,46188.453125,46344.7734375,48253.26953125,45269.02734375,45910946382,1459.97314453125,1446.929443359375,1524.932373046875,1433.7869873046875,20742103233,23824.213134765625,66653049615,68.8804888106244,31.119511189375608
2021-02-28 00:00:00+00:00,45137.76953125,46194.015625,46716.4296875,43241.6171875,53443887451,1416.0489501953125,1459.8604736328125,1468.3914794921875,1300.47216796875,27637026080,23276.909240722656,81080913531,65.91426406483022,34.08573593516977
2021-03-01 00:00:00+00:00,49631.2421875,45159.50390625,49784.015625,45115.09375,53891300112,1564.7076416015625,1417.151123046875,1567.694580078125,1416.4161376953125,24032838645,25597.97491455078,77924138757,69.1586727445979,30.841327255402113
2021-03-02 00:00:00+00:00,48378.98828125,49612.10546875,50127.51171875,47228.84375,47530897720,1492.6087646484375,1564.0634765625,1597.610107421875,1461.325439453125,22523669722,24935.79852294922,70054567442,67.84839226842999,32.15160773157001
2021-03-03 00:00:00+00:00,50538.2421875,48415.81640625,52535.13671875,48274.3203125,53220811975,1575.8531494140625,1491.451171875,1650.360595703125,1481.90576171875,22674780680,26057.04766845703,75895592655,70.12371880001889,29.876281199981097
2021-03-04 00:00:00+00:00,48561.16796875,50522.3046875,51735.08984375,47656.9296875,52343816680,1541.914306640625,1574.623779296875,1622.953857421875,1511.1033935546875,22906118718,25051.541137695312,75249935398,69.55994899284818,30.44005100715183
2021-03-05 00:00:00+00:00,48927.3046875,48527.03125,49396.4296875,46542.515625,48625928883,1533.2750244140625,1541.541748046875,1547.878173828125,1450.891357421875,21067146937,25230.28985595703,69693075820,69.77153513584156,30.22846486415844
2021-03-06 00:00:00+00:00,48912.3828125,48899.23046875,49147.21875,47257.52734375,34363564661,1654.7415771484375,1532.372802734375,1669.1065673828125,1519.14111328125,22746262366,25283.56219482422,57109827027,60.171018631791384,39.828981368208616
2021-03-07 00:00:00+00:00,51206.69140625,48918.6796875,51384.3671875,48918.6796875,43137459378,1723.15380859375,1655.3924560546875,1730.9241943359375,1636.564453125,23809935410,26464.922607421875,66947394788,64.43485891363197,35.56514108636804
2021-03-08 00:00:00+00:00,52246.5234375,51174.1171875,52314.0703125,49506.0546875,48597428048,1834.7279052734375,1724.229248046875,1835.192138671875,1670.9420166015625,27630991158,27040.62567138672,76228419206,63.75237549747701,36.247624502522996
2021-03-09 00:00:00+00:00,54824.1171875,52272.96875,54824.1171875,51981.83203125,50912227385,1868.048828125,1835.1480712890625,1868.048828125,1804.266357421875,23461244507,28346.0830078125,74373471892,68.45482144349965,31.545178556500353
2021-03-10 00:00:00+00:00,56008.55078125,54824.01171875,57258.25390625,53290.890625,57295577614,1799.166259765625,1868.489013671875,1873.80322265625,1766.490478515625,25154173185,28903.858520507812,82449750799,69.4915109612374,30.508489038762608
2021-03-11 00:00:00+00:00,57805.12109375,55963.1796875,58091.0625,54484.59375,56772343595,1826.1949462890625,1798.033935546875,1843.81884765625,1734.6170654296875,24013132909,29815.65802001953,80785476504,70.27543322367973,29.724566776320266
2021-03-12 00:00:00+00:00,57332.08984375,57821.21875,57996.62109375,55376.6484375,55689944702,1772.1024169921875,1826.5467529296875,1839.497314453125,1728.98095703125,22435821312,29552.096130371094,78125766014,71.28243029581363,28.717569704186374
2021-03-13 00:00:00+00:00,61243.0859375,57343.37109375,61683.86328125,56217.97265625,60669829814,1924.6854248046875,1772.1663818359375,1937.6455078125,1733.639892578125,25014689475,31583.885681152344,85684519289,70.8060572871635,29.193942712836503
2021-03-14 00:00:00+00:00,59302.31640625,61221.1328125,61597.91796875,59302.31640625,43901225564,1854.5643310546875,1923.86376953125,1930.77978515625,1845.1199951171875,19344589211,30578.440368652344,63245814775,69.4136453458315,30.586354654168495
2021-03-15 00:00:00+00:00,55907.19921875,59267.4296875,60540.9921875,55393.1640625,66419369890,1791.7022705078125,1854.086669921875,1889.1966552734375,1749.6063232421875,26244738810,28849.450744628906,92664108700,71.67755760219167,28.322442397808334
2021-03-16 00:00:00+00:00,56804.90234375,55840.78515625,56833.1796875,53555.02734375,59749798599,1806.9718017578125,1792.413818359375,1817.0601806640625,1720.05322265625,23828509590,29305.937072753906,83578308189,71.48960046413558,28.510399535864433
2021-03-17 00:00:00+00:00,58870.89453125,56825.828125,58969.81640625,54528.62890625,60258313191,1823.4493408203125,1807.05615234375,1839.8189697265625,1749.179931640625,24512917348,30347.171936035156,84771230539,71.08344754212038,28.916552457879618
2021-03-18 00:00:00+00:00,57858.921875,58893.078125,60116.25,54253.578125,55746041000,1782.8551025390625,1823.158447265625,1848.6461181640625,1705.716064453125,23263845504,29820.88848876953,79009886504,70.55577911401983,29.444220885980176
2021-03-19 00:00:00+00:00,58346.65234375,57850.44140625,59498.375,56643.703125,49063873786,1817.6241455078125,1782.5687255859375,1841.196044921875,1746.473388671875,21249297710,30082.138244628906,70313171496,69.77906520514604,30.22093479485396
2021-03-20 00:00:00+00:00,58313.64453125,58332.26171875,60031.28515625,58213.296875,50361731222,1812.6346435546875,1817.522705078125,1874.708984375,1811.7286376953125,22677674970,30063.139587402344,73039406192,68.95145216489468,31.04854783510532
2021-03-21 00:00:00+00:00,57523.421875,58309.9140625,58767.8984375,56005.6171875,51943414539,1788.217041015625,1812.6065673828125,1823.35302734375,1764.1392822265625,22977404620,29655.819458007812,74920819159,69.33108196369767,30.66891803630233
2021-03-22 00:00:00+00:00,54529.14453125,57517.890625,58471.48046875,54288.15625,56521454974,1691.333984375,1788.3621826171875,1811.96826171875,1674.2998046875,23599296129,28110.2392578125,80120751103,70.54533837474676,29.454661625253237
2021-03-23 00:00:00+00:00,54738.9453125,54511.66015625,55985.44140625,53470.6953125,56435023914,1678.650146484375,1690.871826171875,1725.1087646484375,1662.5399169921875,21998237965,28208.797729492188,78433261879,71.95292221948264,28.04707778051736
2021-03-24 00:00:00+00:00,52774.265625,54710.48828125,57262.3828125,52514.33203125,70567223787,1593.4134521484375,1678.0025634765625,1740.42822265625,1570.7879638671875,31228051473,27183.83953857422,101795275260,69.3226906718028,30.677309328197204
2021-03-25 00:00:00+00:00,51704.16015625,52726.74609375,53392.38671875,50856.5703125,67999812841,1595.3592529296875,1593.123291015625,1625.9114990234375,1560.3704833984375,29650328701,26649.759704589844,97650141542,69.63616413372306,30.363835866276943
2021-03-26 00:00:00+00:00,55137.3125,51683.01171875,55137.3125,51579.85546875,56652197978,1702.842041015625,1595.2100830078125,1702.9228515625,1594.7366943359375,22548516548,28420.077270507812,79200714526,71.52990767450996,28.470092325490036
2021-03-27 00:00:00+00:00,55973.51171875,55137.56640625,56568.21484375,54242.91015625,47266542233,1716.49462890625,1703.0361328125,1732.8243408203125,1674.3193359375,18102277710,28845.003173828125,65368819943,72.30747361542592,27.692526384574084
2021-03-28 00:00:00+00:00,55950.74609375,55974.94140625,56610.3125,55071.11328125,47686580918,1691.35595703125,1716.4056396484375,1728.5841064453125,1672.660400390625,16599472938,28821.051025390625,64286053856,74.17873404520579,25.821265954794214
2021-03-29 00:00:00+00:00,57750.19921875,55947.8984375,58342.09765625,55139.33984375,57625587027,1819.6849365234375,1691.26318359375,1837.18798828125,1683.716552734375,22796570548,29784.94207763672,80422157575,71.65386849172705,28.346131508272954
2021-03-30 00:00:00+00:00,58917.69140625,57750.1328125,59447.22265625,57251.55078125,54414116432,1846.03369140625,1819.46630859375,1860.9747314453125,1793.92236328125,22512781703,30381.862548828125,76926898135,70.73483755513965,29.265162444860355
2021-03-31 00:00:00+00:00,58918.83203125,58930.27734375,59930.02734375,57726.41796875,65520826225,1918.362060546875,1846.0982666015625,1947.8377685546875,1793.002197265625,30226902621,30418.597045898438,95747728846,68.43068448170008,31.569315518299913
2021-04-01 00:00:00+00:00,59095.80859375,58926.5625,59586.0703125,58505.27734375,61669163792,1977.27685546875,1919.1572265625,1989.0550537109375,1912.178466796875,30914259795,30536.542724609375,92583423587,66.60929289793428,33.39070710206572
2021-04-02 00:00:00+00:00,59384.3125,59098.87890625,60267.1875,58869.28125,58727860620,2143.2255859375,1976.9327392578125,2152.451904296875,1960.6787109375,34862511022,30763.76904296875,93590371642,62.749895731416295,37.25010426858371
2021-04-03 00:00:00+00:00,57603.890625,59397.41015625,60110.26953125,57603.890625,59641344484,2028.4224853515625,2142.89599609375,2144.96240234375,2028.4224853515625,32011518871,29816.15655517578,91652863355,65.07308369951362,34.926916300486376
2021-04-04 00:00:00+00:00,58758.5546875,57604.83984375,58913.74609375,57168.67578125,50749662970,2093.122802734375,2027.6712646484375,2110.353515625,2007.11181640625,26006501902,30425.838745117188,76756164872,66.11802850576377,33.881971494236225
2021-04-05 00:00:00+00:00,59057.87890625,58760.875,59891.296875,57694.82421875,60706272115,2107.88720703125,2093.2607421875,2140.9853515625,2032.3876953125,28889391170,30582.883056640625,89595663285,67.75581528080876,32.24418471919123
2021-04-06 00:00:00+00:00,58192.359375,59171.93359375,59479.578125,57646.80859375,66058027988,2118.37890625,2109.4931640625,2151.223388671875,2057.609130859375,29222865881,30155.369140625,95280893869,69.3297735838016,30.6702264161984
2021-04-07 00:00:00+00:00,56048.9375,58186.5078125,58731.14453125,55604.0234375,75645303584,1971.0772705078125,2117.728515625,2133.1875,1945.442138671875,36116271935,29010.007385253906,111761575519,67.68453579212466,32.31546420787533
2021-04-08 00:00:00+00:00,58323.953125,56099.9140625,58338.73828125,55879.0859375,53053855641,2088.57373046875,1969.1331787109375,2091.516357421875,1959.0794677734375,25312956529,30206.263427734375,78366812170,67.69939234724903,32.300607652750976
2021-04-09 00:00:00+00:00,58245.00390625,58326.5625,58937.046875,57807.86328125,46655208546,2072.10888671875,2088.772216796875,2102.873779296875,2055.163330078125,19812472092,30158.556396484375,66467680638,70.19232219053379,29.807677809466217
2021-04-10 00:00:00+00:00,59793.234375,58253.77734375,61276.6640625,58038.70703125,58238470525,2135.942138671875,2071.111572265625,2196.996337890625,2062.78759765625,24986243611,30964.588256835938,83224714136,69.97737526599464,30.022624734005372
2021-04-11 00:00:00+00:00,60204.96484375,59846.23046875,60790.5546875,59289.796875,46280252580,2157.656982421875,2136.156982421875,2165.19140625,2119.86572265625,19692836132,31181.310913085938,65973088712,70.15019833622247,29.849801663777527
2021-04-12 00:00:00+00:00,59893.453125,60175.9453125,61253.03515625,59589.875,51828688519,2139.353271484375,2157.36181640625,2199.71875,2110.368896484375,21727936609,31016.403198242188,73556625128,70.46093866977992,29.53906133022009
2021-04-13 00:00:00+00:00,63503.45703125,59890.01953125,63742.28515625,59869.95703125,69983454362,2299.187744140625,2139.3642578125,2318.42333984375,2138.5595703125,29456642939,32901.32238769531,99440097301,70.37749988333552,29.622500116664487
2021-04-14 00:00:00+00:00,63109.6953125,63523.75390625,64863.09765625,61554.796875,77451779687,2435.10498046875,2299.347900390625,2449.6875,2284.563720703125,35592822986,32772.400146484375,113044602673,68.51435438367804,31.48564561632196
2021-04-15 00:00:00+00:00,63314.01171875,63075.1953125,63821.671875,62208.96484375,60954381579,2519.1162109375,2436.03466796875,2544.267333984375,2409.924072265625,32325606817,32916.56396484375,93279988396,65.34561445294285,34.65438554705714
2021-04-16 00:00:00+00:00,61572.7890625,63258.50390625,63594.72265625,60222.53125,84293007468,2431.946533203125,2516.601806640625,2547.5556640625,2318.675048828125,36196928256,32002.367797851562,120489935724,69.95854629807886,30.04145370192114
2021-04-17 00:00:00+00:00,60683.8203125,61529.921875,62572.17578125,60361.3515625,66138759198,2344.89501953125,2429.98095703125,2497.38525390625,2333.682861328125,32349808978,31514.357666015625,98488568176,67.15374222905689,32.846257770943105
2021-04-18 00:00:00+00:00,56216.18359375,60701.88671875,61057.45703125,52829.53515625,97468872758,2237.136962890625,2346.452392578125,2365.46044921875,2011.766845703125,50696368718,29226.660278320312,148165241476,65.7838989678211,34.216101032178905
2021-04-19 00:00:00+00:00,55724.265625,56191.5859375,57520.0546875,54368.59375,65344865159,2166.188720703125,2238.03271484375,2276.77685546875,2086.688720703125,34060654971,28945.227172851562,99405520130,65.73565036785045,34.264349632149546
2021-04-20 00:00:00+00:00,56473.03125,55681.79296875,57062.1484375,53448.046875,67849323955,2330.2109375,2161.939453125,2345.8349609375,2060.143798828125,39433483315,29401.62109375,107282807270,63.24342705186932,36.75657294813068
2021-04-21 00:00:00+00:00,53906.08984375,56471.12890625,56757.97265625,53695.46875,54926612466,2364.751708984375,2331.16015625,2467.20068359375,2238.366943359375,38899067643,28135.420776367188,93825680109,58.541129040780916,41.458870959219084
2021-04-22 00:00:00+00:00,51762.2734375,53857.10546875,55410.23046875,50583.8125,74798630778,2403.53515625,2357.87109375,2641.094970703125,2315.960205078125,53575904724,27082.904296875,128374535502,58.265940737783374,41.734059262216626
2021-04-23 00:00:00+00:00,51093.65234375,51739.80859375,52120.79296875,47714.6640625,86668667320,2363.586181640625,2401.25634765625,2439.537109375,2117.03955078125,55413933925,26728.619262695312,142082601245,60.99878983110182,39.00121016889819
2021-04-24 00:00:00+00:00,50050.8671875,51143.2265625,51167.5625,48805.28515625,49014494781,2211.625732421875,2367.19921875,2367.740966796875,2163.693115234375,31854226936,26131.246459960938,80868721717,60.60995368830754,39.39004631169246
2021-04-25 00:00:00+00:00,49004.25390625,50052.83203125,50506.01953125,47159.484375,46117114240,2316.0595703125,2214.413818359375,2354.086669921875,2172.51513671875,31814355546,25660.15673828125,77931469786,59.176497461985136,40.823502538014864
2021-04-26 00:00:00+00:00,54021.75390625,49077.79296875,54288.00390625,48852.796875,58284039825,2534.481689453125,2319.47802734375,2536.33740234375,2308.315185546875,35208325408,28278.117797851562,93492365233,62.34096193817062,37.65903806182937
2021-04-27 00:00:00+00:00,55033.1171875,54030.3046875,55416.96484375,53319.1875,49448222757,2662.865234375,2534.03125,2676.392822265625,2485.375,32275969215,28847.9912109375,81724191972,60.50622412264626,39.49377587735374
2021-04-28 00:00:00+00:00,54824.703125,55036.63671875,56227.20703125,53887.91796875,48000572955,2746.380126953125,2664.685546875,2757.477294921875,2564.08154296875,34269031076,28785.541625976562,82269604031,58.34545275909303,41.65454724090697
2021-04-29 00:00:00+00:00,53555.109375,54858.08984375,55115.84375,52418.02734375,46088929780,2756.876953125,2748.649658203125,2797.972412109375,2672.106689453125,32578127990,28155.9931640625,78667057770,58.587331325840175,41.41266867415982
2021-04-30 00:00:00+00:00,57750.17578125,53568.6640625,57900.71875,53129.6015625,52395931985,2773.20703125,2757.734130859375,2796.054931640625,2728.169921875,29777179889,30261.69140625,82173111874,63.76286694039434,36.23713305960566
2021-05-01 00:00:00+00:00,57828.05078125,57714.6640625,58448.33984375,57052.2734375,42836427360,2945.892822265625,2772.83837890625,2951.44091796875,2755.908447265625,28726205272,30386.971801757812,71562632632,59.85865218273878,40.14134781726123
2021-05-02 00:00:00+00:00,56631.078125,57825.86328125,57902.59375,56141.90625,38177405335,2952.05615234375,2945.56005859375,2984.891845703125,2860.526123046875,28032013047,29791.567138671875,66209418382,57.66159296964778,42.338407030352215
2021-05-03 00:00:00+00:00,57200.29296875,56620.2734375,58973.30859375,56590.87109375,51713139031,3431.086181640625,2951.17578125,3450.037841796875,2951.17578125,49174290212,30315.689575195312,100887429243,51.258258257768105,48.741741742231895
2021-05-04 00:00:00+00:00,53333.5390625,57214.1796875,57214.1796875,53191.42578125,68564706967,3253.62939453125,3431.131591796875,3523.5859375,3180.74267578125,62402045158,28293.584228515625,130966752125,52.3527581271612,47.647241872838805
2021-05-05 00:00:00+00:00,57424.0078125,53252.1640625,57911.36328125,52969.0546875,69241316747,3522.783203125,3240.5546875,3541.462646484375,3213.1015625,48334198383,30473.3955078125,117575515130,58.890932070713696,41.10906792928631
2021-05-06 00:00:00+00:00,56396.515625,57441.30859375,58363.31640625,55382.5078125,69523285106,3490.88037109375,3524.930908203125,3598.89599609375,3386.239990234375,44300394788,29943.697998046875,113823679894,61.07980797207101,38.92019202792899
2021-05-07 00:00:00+00:00,57356.40234375,56413.953125,58606.6328125,55321.84765625,68434023376,3484.72900390625,3490.105224609375,3573.2900390625,3370.261962890625,39607240515,30420.565673828125,108041263891,63.34063570844681,36.65936429155319
2021-05-08 00:00:00+00:00,58803.77734375,57352.765625,59464.61328125,56975.2109375,65382980634,3902.647705078125,3481.988037109375,3950.1650390625,3453.7685546875,50208491286,31353.212524414062,115591471920,56.56384467467554,43.43615532532446
2021-05-09 00:00:00+00:00,58232.31640625,58877.390625,59210.8828125,56482.00390625,65906690347,3928.8447265625,3911.463134765625,3981.259033203125,3743.989013671875,50568290278,31080.58056640625,116474980625,56.584418381825344,43.41558161817466
2021-05-10 00:00:00+00:00,55859.796875,58250.87109375,59519.35546875,54071.45703125,71776546298,3952.2939453125,3924.413330078125,4197.47314453125,3684.45166015625,62691789007,29906.04541015625,134468335305,53.37802846684836,46.62197153315164
2021-05-11 00:00:00+00:00,56704.57421875,55847.2421875,56872.54296875,54608.65234375,61308396325,4168.701171875,3948.27197265625,4178.208984375,3783.889404296875,52679737865,30436.6376953125,113988134190,53.78489327916246,46.21510672083753
2021-05-12 00:00:00+00:00,49150.53515625,56714.53125,57939.36328125,49150.53515625,75215403907,3785.8486328125,4174.6357421875,4362.3505859375,3785.8486328125,69023382175,26468.19189453125,144238786082,52.14644822665099,47.85355177334901
2021-05-13 00:00:00+00:00,49716.19140625,49735.43359375,51330.84375,46980.01953125,96721152926,3715.1484375,3828.91845703125,4032.5634765625,3549.4072265625,78398214539,26715.669921875,175119367465,55.23155680957507,44.768443190424925
2021-05-14 00:00:00+00:00,49880.53515625,49682.98046875,51438.1171875,48868.578125,55737497453,4079.057373046875,3720.122314453125,4171.01708984375,3703.39990234375,48174271215,26979.796264648438,103911768668,53.639253924242524,46.36074607575748
2021-05-15 00:00:00+00:00,46760.1875,49855.49609375,50639.6640625,46664.140625,59161047474,3638.1220703125,4075.95166015625,4129.185546875,3638.1220703125,42422321751,25199.15478515625,101583369225,58.23891048835213,41.76108951164787
2021-05-16 00:00:00+00:00,46456.05859375,46716.63671875,49720.04296875,43963.3515625,64047871555,3587.506103515625,3641.830810546875,3878.89599609375,3350.95166015625,47359478734,25021.782348632812,111407350289,57.48980779890596,42.51019220109404
2021-05-17 00:00:00+00:00,43537.51171875,46415.8984375,46623.55859375,42207.2890625,74903638450,3282.397705078125,3581.343017578125,3587.765625,3129.0087890625,54061732774,23409.954711914062,128965371224,58.08042712481309,41.91957287518691
2021-05-18 00:00:00+00:00,42909.40234375,43488.05859375,45812.45703125,42367.83203125,56187365084,3380.070068359375,3276.872314453125,3562.465087890625,3246.404052734375,40416525218,23144.736206054688,96603890302,58.16263186539263,41.83736813460736
2021-05-19 00:00:00+00:00,37002.44140625,42944.9765625,43546.1171875,30681.49609375,126358098747,2460.67919921875,3382.6572265625,3437.935791015625,1952.460205078125,84482912776,19731.560302734375,210841011523,59.930512491027386,40.06948750897262
2021-05-20 00:00:00+00:00,40782.73828125,36753.66796875,42462.984375,35050.6171875,88281943359,2784.294189453125,2439.638671875,2993.145263671875,2170.22900390625,67610826680,21783.516235351562,155892770039,56.62991512493769,43.370084875062304
2021-05-21 00:00:00+00:00,37304.69140625,40596.94921875,42172.171875,33616.453125,82051616861,2430.621337890625,2772.34130859375,2938.205078125,2113.34716796875,53774070802,19867.656372070312,135825687663,60.40949858069558,39.59050141930442
2021-05-22 00:00:00+00:00,37536.6328125,37371.03125,38831.0546875,35383.68359375,57377273240,2295.70556640625,2436.0146484375,2483.983154296875,2168.124267578125,42089937660,19916.169189453125,99467210900,57.68461055742742,42.315389442572574
2021-05-23 00:00:00+00:00,34770.58203125,37531.44921875,38289.21875,31227.33984375,78469274361,2109.579833984375,2298.3671875,2384.41162109375,1737.46875,56005721977,18440.080932617188,134474996338,58.352315670467966,41.647684329532034
2021-05-24 00:00:00+00:00,38705.98046875,34700.36328125,39835.140625,34551.08203125,67359584098,2643.591064453125,2099.93603515625,2672.595703125,2090.6396484375,53697121740,20674.785766601562,121056705838,55.64300104790697,44.35699895209303
2021-05-25 00:00:00+00:00,38402.22265625,38795.78125,39776.3515625,36581.4296875,56211915803,2706.62890625,2649.033203125,2750.534912109375,2394.35546875,49558333256,20554.42578125,105770249059,53.14529965004079,46.85470034995921
2021-05-26 00:00:00+00:00,39294.19921875,38392.625,40782.078125,37905.8359375,51346735160,2888.69873046875,2707.052734375,2911.735595703125,2652.094482421875,42499766020,21091.448974609375,93846501180,54.71353168672282,45.28646831327718
2021-05-27 00:00:00+00:00,38436.96875,39316.890625,40379.6171875,37247.90234375,43210968721,2736.488525390625,2888.75244140625,2888.75244140625,2642.60791015625,33373635283,20586.728637695312,76584604004,56.422526802832465,43.57747319716754
2021-05-28 00:00:00+00:00,35697.60546875,38507.08203125,38856.96875,34779.0390625,55200191952,2419.90625,2742.468994140625,2761.36328125,2336.361328125,39999114805,19058.755859375,95199306757,57.98381714364862,42.016182856351385
2021-05-29 00:00:00+00:00,34616.06640625,35684.15625,37234.5,33693.9296875,45231013335,2279.51416015625,2414.067138671875,2566.9384765625,2208.490966796875,33773720220,18447.790283203125,79004733555,57.25101686914993,42.74898313085008
2021-05-30 00:00:00+00:00,35678.12890625,34607.40625,36400.66796875,33520.73828125,31646080921,2390.305419921875,2278.288818359375,2472.187744140625,2188.83447265625,25876619428,19034.217163085938,57522700349,55.01494319459596,44.98505680540404
2021-05-31 00:00:00+00:00,37332.85546875,35658.59375,37468.25,34241.9453125,39009847639,2714.9453125,2387.198486328125,2715.85498046875,2279.505126953125,31007383150,20023.900390625,70017230789,55.71463938149438,44.28536061850563
2021-06-01 00:00:00+00:00,36684.92578125,37293.79296875,37896.734375,35787.0859375,34639423297,2633.518310546875,2707.560546875,2739.737548828125,2531.16064453125,27363223090,19659.222045898438,62002646387,55.86765293983128,44.13234706016872
2021-06-02 00:00:00+00:00,37575.1796875,36699.921875,38231.33984375,35966.30859375,33070867190,2706.125,2634.4560546875,2801.392333984375,2555.4013671875,27723267359,20140.65234375,60794134549,54.3981215216493,45.601878478350706
2021-06-03 00:00:00+00:00,39208.765625,37599.41015625,39478.953125,37243.97265625,35460750427,2855.12646484375,2708.376220703125,2891.2548828125,2667.684326171875,30038207402,21031.946044921875,65498957829,54.13941168282157,45.86058831717843
2021-06-04 00:00:00+00:00,36894.40625,39242.484375,39242.484375,35717.72265625,41831090187,2688.195068359375,2857.16552734375,2857.16552734375,2562.637451171875,34173841611,19791.300659179688,76004931798,55.037336653594295,44.962663346405705
2021-06-05 00:00:00+00:00,35551.95703125,36880.15625,37917.71484375,34900.4140625,35959473399,2630.576904296875,2691.619384765625,2817.48486328125,2558.233642578125,30496672724,19091.266967773438,66456146123,54.11007934833386,45.88992065166613
2021-06-06 00:00:00+00:00,35862.37890625,35538.609375,36436.421875,35304.578125,28913440585,2715.0927734375,2629.748779296875,2743.441162109375,2616.162353515625,25311639414,19288.73583984375,54225079999,53.32115800572947,46.67884199427053
2021-06-07 00:00:00+00:00,33560.70703125,35835.265625,36790.5703125,33480.640625,33683936663,2590.26318359375,2713.04736328125,2845.18505859375,2583.9951171875,30600111277,18075.485107421875,64284047940,52.39859302954779,47.60140697045221
2021-06-08 00:00:00+00:00,33472.6328125,33589.51953125,34017.38671875,31114.443359375,49902050442,2517.438720703125,2594.602294921875,2620.84619140625,2315.546630859375,41909736778,17995.035766601562,91811787220,54.352553144864046,45.64744685513595
